filial	dt	sku_norm	linha	qtd	valor	margem	custo	vendedor	cliente	ped_app	categorias	sub_categorias
33	11/11/2019	lavaseca210kg	LB	1	2936,72998	123,9300003	2584,48999	V1108735	N435245	0	LB - LAVANDERIA	LB - LAVA & SECA
33	26/11/2019	lavaseca110kg	LB	1	2774	267,519989	2584,48999	V000186	Z520024	0	LB - LAVANDERIA	LB - LAVA & SECA
1A	26/12/2019	cel3	CL	1	3320	125,4000015	3131,5	V111853	Z055085	1	CL - SMARTPHONE	CL - PREMIUM
39	27/12/2019	cel5	CL	1	3511,949951	348,480011	3298,780029	V110441	O435815	0	CL - SMARTPHONE	CL - PREMIUM
33	30/11/2019	lavaseca210kg	LB	1	2678	142,6000061	2704,709961	V000106	O851535	0	LB - LAVANDERIA	LB - LAVA & SECA
87	27/11/2019	lavaseca110kg	LB	1	2678	345,519989	1918,579956	V111338	M4815105	1	LB - LAVANDERIA	LB - LAVA & SECA
19	29/11/2019	cel3	CL	1	3401,080078	438,480011	3331,560059	V1106876	H4581101	1	CL - SMARTPHONE	CL - PREMIUM
39	27/12/2019	cel5	CL	1	3315,790039	135,2799988	3298,780029	V111461	H538181181	1	CL - SMARTPHONE	CL - PREMIUM
33	18/12/2019	lavaseca210kg	LB	1	2849,129883	407,6700134	2704,709961	V87387111	H488250	1	LB - LAVANDERIA	LB - LAVA & SECA
87	27/11/2019	lavaseca110kg	LB	1	2677,939941	349,25	1918,579956	V101841	L33815813	1	LB - LAVANDERIA	LB - LAVA & SECA
14	02/01/2020	cel3	CL	1	3149	248,8899994	2703,97998	V000186	Y5454081	0	CL - SMARTPHONE	CL - PREMIUM
7A	27/12/2019	cel5	CL	1	3315	-65,22000122	3654,159912	V8731505	O805243	1	CL - SMARTPHONE	CL - PREMIUM
66	12/12/2019	lavaseca210kg	LB	1	2678	519,1900024	1955,839966	V103866	L134301	0	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2678	368,3399963	2658,689941	V111113	K582480	0	LB - LAVANDERIA	LB - LAVA & SECA
84	29/12/2019	cel3	CL	1	3444,77002	549,7999878	3291,149902	V87387513	H541003	1	CL - SMARTPHONE	CL - PREMIUM
8	18/12/2019	cel5	CL	1	3789,610107	352,4400024	3331,560059	V103314	M585000	1	CL - SMARTPHONE	CL - PREMIUM
33	22/11/2019	lavaseca210kg	LB	1	2678,310059	315,1600037	2636,919922	V111056	K2408155	0	LB - LAVANDERIA	LB - LAVA & SECA
25	29/11/2019	lavaseca110kg	LB	1	2678,310059	293,9200134	2716,72998	V000186	M483144	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	-56,84000015	2744,719971	V000186	N88128140	0	CL - SMARTPHONE	CL - PREMIUM
29	30/11/2019	cel5	CL	1	3505,110107	512,8099976	3331,560059	V8730383	X1155813	1	CL - SMARTPHONE	CL - PREMIUM
33	08/12/2019	lavaseca210kg	LB	1	2680	254,1799927	2704,709961	V1061187	H45813581	0	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2684,22998	324,0299988	2658,689941	V873878714	K5505815	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3499	109,0599976	2744,719971	V000186	H482008	0	CL - SMARTPHONE	CL - PREMIUM
28	30/11/2019	cel5	CL	1	3200	-165,3099976	3655,530029	V1108751	B502300	0	CL - SMARTPHONE	CL - PREMIUM
33	01/12/2019	lavaseca210kg	LB	1	2678,310059	93,73000336	2704,709961	V104113	O8548152	0	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2599	180,3000031	2658,689941	V106380	M5588100	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	135,0899963	2744,719971	V000186	H455301	0	CL - SMARTPHONE	CL - PREMIUM
64	10/11/2019	cel5	CL	1	3428	212,4400024	2745,310059	V103855	H408338	1	CL - SMARTPHONE	CL - PREMIUM
33	20/11/2019	lavaseca210kg	LB	1	2774	313,7900085	2633,870117	V100511	Y255025	0	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2599	436,4400024	2658,689941	V106380	L425841	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	71,12000275	2744,719971	V000186	H458231	0	CL - SMARTPHONE	CL - PREMIUM
14	11/11/2019	cel5	CL	1	3428	473,3500061	2744,47998	V000186	Z5008122	0	CL - SMARTPHONE	CL - PREMIUM
33	30/12/2019	lavaseca210kg	LB	1	2965,370117	-43,84000015	2704,709961	V8730111	X135332	1	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2677,080078	315,8599854	2658,689941	V110341	N531343	1	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	-120,8199997	2744,719971	V000186	H451103	0	CL - SMARTPHONE	CL - PREMIUM
43	24/12/2019	cel5	CL	1	3321,709961	-3,160000086	3298,810059	V11873687	N18158811	1	CL - SMARTPHONE	CL - PREMIUM
33	21/11/2019	lavaseca210kg	LB	1	2830	275,2900085	2634,290039	V8731636	O8150528	0	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2678	368,3399963	2658,689941	V103848	M42818185	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	-120,8199997	2744,719971	V000186	Z414805	0	CL - SMARTPHONE	CL - PREMIUM
14	28/11/2019	cel5	CL	1	3379	230,8200073	2744,47998	V106380	H445528	0	CL - SMARTPHONE	CL - PREMIUM
33	02/12/2019	lavaseca210kg	LB	1	2678,310059	309,3500061	2704,709961	V8730810	O5035481	1	LB - LAVANDERIA	LB - LAVA & SECA
33	30/11/2019	lavaseca110kg	LB	1	2678,310059	311,1799927	2663,320068	V103131	H4810443	0	LB - LAVANDERIA	LB - LAVA & SECA
67	29/11/2019	cel3	CL	1	3399	180,7400055	3444,76001	V8731811	H4505812	0	CL - SMARTPHONE	CL - PREMIUM
22	03/01/2020	cel5	CL	1	3230	-39,02000046	3503,169922	V8731135	M4081001	1	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca210kg	LB	1	2678,310059	26,54000092	2704,709961	V000186	Y035030	0	LB - LAVANDERIA	LB - LAVA & SECA
33	30/11/2019	lavaseca110kg	LB	1	2678,310059	391,3299866	2663,320068	V103131	H4810443	0	LB - LAVANDERIA	LB - LAVA & SECA
14	24/12/2019	cel3	CL	1	2899	197,9700012	2704,040039	V000186	O500542	0	CL - SMARTPHONE	CL - PREMIUM
81	03/01/2020	cel5	CL	1	3221,969971	-60,58000183	3454,699951	V873878760	H548855	1	CL - SMARTPHONE	CL - PREMIUM
66	22/11/2019	lavaseca210kg	LB	1	2699	475,3800049	1918,579956	V11878744	N4558150	1	LB - LAVANDERIA	LB - LAVA & SECA
33	30/11/2019	lavaseca110kg	LB	1	2557,679932	426,9500122	2663,320068	V11018787	M304538	1	LB - LAVANDERIA	LB - LAVA & SECA
14	24/12/2019	cel3	CL	1	3504,98999	817,9400024	2704,040039	V000186	B3551812	0	CL - SMARTPHONE	CL - PREMIUM
6B	06/11/2019	cel5	CL	1	3766,159912	361,7200012	3331,560059	V87387036	H300055	0	CL - SMARTPHONE	CL - PREMIUM
33	28/11/2019	lavaseca210kg	LB	1	2678,030029	314,4599915	2703,929932	V1035487	H400428	1	LB - LAVANDERIA	LB - LAVA & SECA
33	05/12/2019	lavaseca110kg	LB	1	2678,310059	-246,1499939	2676,719971	V000186	M8152145	0	LB - LAVANDERIA	LB - LAVA & SECA
96	20/12/2019	cel3	CL	1	3315	-276,2099915	3608,149902	V8731333	O4581358	0	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	198,2100067	2703,820068	V000186	N555180	0	CL - SMARTPHONE	CL - PREMIUM
33	28/11/2019	lavaseca210kg	LB	1	2678,310059	315,6799927	2703,929932	V1038761	X504535	1	LB - LAVANDERIA	LB - LAVA & SECA
33	02/12/2019	lavaseca110kg	LB	1	2678	357,8500061	2669,72998	V1187315	H4813405	1	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	446,4200134	2744,669922	V000186	Z585882	0	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	-33,70000076	2703,820068	V000186	Y81548110	0	CL - SMARTPHONE	CL - PREMIUM
74	03/12/2019	lavaseca210kg	LB	1	2849	308,0400085	2578,110107	V103650	O350518	0	LB - LAVANDERIA	LB - LAVA & SECA
33	02/12/2019	lavaseca110kg	LB	1	2678	384,6300049	2669,72998	V8731858	M0400881	1	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	318,4599915	2744,669922	V000186	Y284525	0	CL - SMARTPHONE	CL - PREMIUM
14	18/11/2019	cel5	CL	1	3428	660,8900146	2744,47998	V111665	O102310	1	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca210kg	LB	1	2700,77002	331,8099976	2704,709961	V8738787874	H454083	0	LB - LAVANDERIA	LB - LAVA & SECA
25	10/11/2019	lavaseca110kg	LB	1	3031,5	403,8399963	2716,72998	V000186	I2810388	0	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	446,4200134	2744,669922	V000186	H431820	0	CL - SMARTPHONE	CL - PREMIUM
5D	24/12/2019	cel5	CL	1	3330	67,05999756	3198,570068	V8731338	Y514444	1	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca210kg	LB	1	2681,820068	319,7200012	2704,709961	V101451	X538158181	0	LB - LAVANDERIA	LB - LAVA & SECA
33	02/12/2019	lavaseca110kg	LB	1	2550,889893	269,2799988	2669,72998	V101118	H0050818	0	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	510,3900146	2744,669922	V000186	K8228131	0	CL - SMARTPHONE	CL - PREMIUM
8A	20/12/2019	cel5	CL	1	3790,550049	635,1199951	3049,699951	V87387018	H005801	1	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca210kg	LB	1	2678	305,8800049	2704,709961	V100818	X253015	0	LB - LAVANDERIA	LB - LAVA & SECA
33	13/11/2019	lavaseca110kg	LB	1	3031,5	431,4700012	2584,48999	V1051487	K5018103	1	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	318,4599915	2744,669922	V000186	B805833	0	CL - SMARTPHONE	CL - PREMIUM
47	19/12/2019	cel5	CL	1	3345	-52,47000122	3331,560059	V873873487	K314452	1	CL - SMARTPHONE	CL - PREMIUM
83	06/11/2019	lavaseca210kg	LB	1	2699	196,6300049	2612,120117	V87311187	B502805	0	LB - LAVANDERIA	LB - LAVA & SECA
33	03/12/2019	lavaseca110kg	LB	1	2678,310059	139,5	2672,5	V873873873	O481013	0	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	340,8500061	2744,669922	V8731155	H432053	0	CL - SMARTPHONE	CL - PREMIUM
76	14/12/2019	cel5	CL	1	3800	452,4100037	3331,560059	V87387300	B285040	1	CL - SMARTPHONE	CL - PREMIUM
66	04/01/2020	lavaseca210kg	LB	1	2774	517,3200073	2004,579956	V105063	Z031455	1	LB - LAVANDERIA	LB - LAVA & SECA
33	03/12/2019	lavaseca110kg	LB	1	2678,310059	155,2700043	2672,5	V000186	I138522	0	LB - LAVANDERIA	LB - LAVA & SECA
14	01/12/2019	cel3	CL	1	3399	212,4100037	2744,72998	V000186	M81881550	0	CL - SMARTPHONE	CL - PREMIUM
8	30/11/2019	cel5	CL	1	3505,320068	486,3200073	3331,560059	V103314	B585582	1	CL - SMARTPHONE	CL - PREMIUM
33	04/11/2019	lavaseca210kg	LB	1	2800	290,5400085	2584,48999	V101116	K5550881	0	LB - LAVANDERIA	LB - LAVA & SECA
33	06/12/2019	lavaseca110kg	LB	1	2869,919922	366,4100037	2680,679932	V87387030	H4022811	0	LB - LAVANDERIA	LB - LAVA & SECA
96	22/11/2019	cel3	CL	1	3696,149902	155,3099976	3651,280029	V87387053	H4328180	0	CL - SMARTPHONE	CL - PREMIUM
29	30/11/2019	cel5	CL	1	3499	549,0100098	3331,560059	V8730383	N0558114	1	CL - SMARTPHONE	CL - PREMIUM
33	21/12/2019	lavaseca210kg	LB	1	2678	-274,4299927	2704,709961	V001111	T455080	0	LB - LAVANDERIA	LB - LAVA & SECA
25	04/12/2019	lavaseca110kg	LB	1	2678,310059	259,9700012	2716,72998	V000186	H4844581	0	LB - LAVANDERIA	LB - LAVA & SECA
16	07/12/2019	cel3	CL	1	3841,969971	517,1599731	3331,560059	V10387874	H403048	0	CL - SMARTPHONE	CL - PREMIUM
39	20/12/2019	cel5	CL	1	3315	33,09999847	3298,840088	V111643	N1381050	1	CL - SMARTPHONE	CL - PREMIUM
74	11/12/2019	lavaseca210kg	LB	1	2936,72998	511,5100098	2589,570068	V8730884	O8108055	1	LB - LAVANDERIA	LB - LAVA & SECA
25	04/12/2019	lavaseca110kg	LB	1	2678,310059	350,9100037	2716,72998	V000186	Z051032	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	-24,85000038	2744,719971	V000186	H3225812	0	CL - SMARTPHONE	CL - PREMIUM
33	12/12/2019	cel5	CL	1	3999	512,3499756	3331,560059	V87387534	K310305	0	CL - SMARTPHONE	CL - PREMIUM
14	04/01/2020	lavaseca210kg	LB	1	2774	-88,29000092	2005,569946	V8731536	N5252381	1	LB - LAVANDERIA	LB - LAVA & SECA
33	22/11/2019	lavaseca110kg	LB	1	2799,290039	435,0499878	2584,48999	V000186	H1020815	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	135,0899963	2744,719971	V000186	N404050	0	CL - SMARTPHONE	CL - PREMIUM
14	01/12/2019	cel5	CL	1	3399	199,4100037	2744,47998	V1048763	K150508	1	CL - SMARTPHONE	CL - PREMIUM
33	22/11/2019	lavaseca210kg	LB	1	2774	11,31000042	2636,919922	V1187444	L840040	1	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2678,310059	322,2200012	2658,689941	V000186	N021504	0	LB - LAVANDERIA	LB - LAVA & SECA
14	27/11/2019	cel3	CL	1	3374,100098	1089,72998	2744,689941	V000186	X4481352	0	CL - SMARTPHONE	CL - PREMIUM
77	01/12/2019	cel5	CL	1	3499	-176,0700073	3653,679932	V1013587	O008541	0	CL - SMARTPHONE	CL - PREMIUM
14	21/12/2019	lavaseca210kg	LB	1	2670	-90,01000214	2005,180054	V87387114	H5252281	1	LB - LAVANDERIA	LB - LAVA & SECA
60	04/01/2020	lavaseca110kg	LB	1	2774	358,4100037	2675,830078	V0014387	L0818005	1	LB - LAVANDERIA	LB - LAVA & SECA
3B	11/12/2019	cel3	CL	1	4075,98999	528,9199829	3331,560059	V8738787873	B0328185	1	CL - SMARTPHONE	CL - PREMIUM
77	01/12/2019	cel5	CL	1	3601,030029	-70,90000153	3653,679932	V87387586	Z0812303	1	CL - SMARTPHONE	CL - PREMIUM
14	21/12/2019	lavaseca210kg	LB	1	2678,310059	-147,5299988	2005,180054	V873873187	Z158551	1	LB - LAVANDERIA	LB - LAVA & SECA
33	22/12/2019	lavaseca110kg	LB	1	2965,370117	431,4200134	2704,709961	V000186	M5813542	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	135,0899963	2744,719971	V000186	O412200	0	CL - SMARTPHONE	CL - PREMIUM
35	14/11/2019	cel5	CL	1	3431,120117	76,22000122	3272,330078	V8730144	M588130	0	CL - SMARTPHONE	CL - PREMIUM
74	09/12/2019	lavaseca210kg	LB	1	2678	372,3900146	2584,679932	V11871876	H453453	0	LB - LAVANDERIA	LB - LAVA & SECA
33	28/11/2019	lavaseca110kg	LB	1	2678	394,0299988	2656,75	V8731811	W200534	0	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	-24,85000038	2744,719971	V000186	H4582281	0	CL - SMARTPHONE	CL - PREMIUM
18	01/12/2019	cel5	CL	1	3505,320068	226,5899963	3272,149902	V103361	H4815505	1	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca210kg	LB	1	2678,310059	306,1600037	2704,709961	V000186	L42088181	0	LB - LAVANDERIA	LB - LAVA & SECA
33	16/11/2019	lavaseca110kg	LB	1	2936	336,7900085	2584,48999	V1018706	K5281551	1	LB - LAVANDERIA	LB - LAVA & SECA
14	03/12/2019	cel3	CL	1	3199	-56,84000015	2744,719971	V000186	H4581021	0	CL - SMARTPHONE	CL - PREMIUM
2	27/12/2019	cel5	CL	1	3320	257,9899902	2998,909912	V108043	K812555	1	CL - SMARTPHONE	CL - PREMIUM
74	20/11/2019	lavaseca210kg	LB	1	2984	501,2799988	2550,219971	V8731416	X255485	1	LB - LAVANDERIA	LB - LAVA & SECA
60	09/12/2019	lavaseca110kg	LB	1	2830	461,3699951	2605,689941	V873870878	X102034	1	LB - LAVANDERIA	LB - LAVA & SECA
3	13/11/2019	cel3	CL	1	3694,77002	298,0499878	3331,560059	V000186	H11814381	0	CL - SMARTPHONE	CL - PREMIUM
6A	10/11/2019	cel5	CL	1	4718,370117	1147,790039	3272,389893	V1187351	H408805	0	CL - SMARTPHONE	CL - PREMIUM
33	13/11/2019	lavaseca210kg	LB	1	3061	477,1799927	2584,48999	V1038748	K044885	1	LB - LAVANDERIA	LB - LAVA & SECA
33	16/12/2019	lavaseca110kg	LB	1	2678,310059	248,6499939	2704,709961	V1087018	W0054481	0	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3274,100098	577,789978	2744,669922	V000186	H403033	0	CL - SMARTPHONE	CL - PREMIUM
18	07/12/2019	cel5	CL	1	3810,050049	610,2199707	3271,899902	V110310	H230180	0	CL - SMARTPHONE	CL - PREMIUM
83	30/11/2019	lavaseca210kg	LB	1	2650	136,5299988	2692,149902	V1061087	H450845	1	LB - LAVANDERIA	LB - LAVA & SECA
87	27/11/2019	lavaseca110kg	LB	1	2677,939941	349,0499878	1918,579956	V101841	L33815813	1	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3274,100098	381,3599854	2744,669922	V000186	O4154281	0	CL - SMARTPHONE	CL - PREMIUM
12	21/11/2019	cel5	CL	1	3635	191,8500061	3331,560059	V1187488	N5810340	1	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca210kg	LB	1	2678,310059	26,54000092	2704,709961	V000186	Y011088	0	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2678,310059	305,019989	2658,689941	V000186	W515315	0	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3274,100098	512,3200073	2744,669922	V000186	H434030	0	CL - SMARTPHONE	CL - PREMIUM
7A	10/11/2019	cel5	CL	1	3941,370117	387,3500061	3696,639893	V873870876	L3881123	1	CL - SMARTPHONE	CL - PREMIUM
61	03/12/2019	lavaseca210kg	LB	1	2678	32,79000092	2698,169922	V1187434	H451154	0	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2678,310059	305,019989	2658,689941	V000186	L5408158	0	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	527,460022	2744,669922	V1187013	H4315818	1	CL - SMARTPHONE	CL - PREMIUM
14	01/11/2019	cel5	CL	1	3431,120117	476,1400146	2744,47998	V000186	H380120	0	CL - SMARTPHONE	CL - PREMIUM
33	28/11/2019	lavaseca210kg	LB	1	2841	545,5200195	2703,929932	V1113487	Y528445	0	LB - LAVANDERIA	LB - LAVA & SECA
25	14/12/2019	lavaseca110kg	LB	1	2849,129883	363,1400146	2716,72998	V87301587	Z210550	1	LB - LAVANDERIA	LB - LAVA & SECA
83	29/11/2019	cel3	CL	1	3320	-37,72999954	3651,320068	V11878710	H4525081	1	CL - SMARTPHONE	CL - PREMIUM
6	29/11/2019	cel5	CL	1	3399	377,8399963	3331,560059	V87387130	K853850	1	CL - SMARTPHONE	CL - PREMIUM
33	03/12/2019	lavaseca210kg	LB	1	2678,310059	-64,40000153	2704,709961	V000186	M003121	0	LB - LAVANDERIA	LB - LAVA & SECA
33	30/12/2019	lavaseca110kg	LB	1	2849,129883	-119,1200027	2704,709961	V87316687	H528844	0	LB - LAVANDERIA	LB - LAVA & SECA
14	30/12/2019	cel3	CL	1	3505,120117	170,4700012	2704	V000186	H541818181	0	CL - SMARTPHONE	CL - PREMIUM
9	09/11/2019	cel5	CL	1	3704,050049	352,0599976	3331,560059	V873878783	X302032	0	CL - SMARTPHONE	CL - PREMIUM
14	01/11/2019	lavaseca210kg	LB	1	2879,929932	58,68999863	1918,680054	V000186	B1812505	0	LB - LAVANDERIA	LB - LAVA & SECA
1	04/01/2020	lavaseca110kg	LB	1	2259	-677,2600098	2704,709961	V1087404	X151500	0	LB - LAVANDERIA	LB - LAVA & SECA
29	30/11/2019	cel3	CL	1	3499,72998	521,7800293	3331,560059	V101681	M052804	0	CL - SMARTPHONE	CL - PREMIUM
39	20/12/2019	cel5	CL	1	3315,790039	-30,85000038	3298,840088	V110330	X2028140	1	CL - SMARTPHONE	CL - PREMIUM
33	26/12/2019	lavaseca210kg	LB	1	2654	230,5800018	2704,709961	V000163	Y850325	0	LB - LAVANDERIA	LB - LAVA & SECA
1	04/01/2020	lavaseca110kg	LB	1	2219	-713,1599731	2704,709961	V1087404	H550001	0	LB - LAVANDERIA	LB - LAVA & SECA
28	30/11/2019	cel3	CL	1	3399	33,13000107	3651,360107	V1013587	M3008155	1	CL - SMARTPHONE	CL - PREMIUM
22	03/01/2020	cel5	CL	1	3221,02002	-109,8899994	3503,169922	V8738787870	N308803	1	CL - SMARTPHONE	CL - PREMIUM
97	27/11/2019	lavaseca210kg	LB	1	2680	424,7600098	1941,430054	V8731301	M825402	1	LB - LAVANDERIA	LB - LAVA & SECA
33	05/01/2020	lavaseca110kg	LB	1	2699	344,0899963	2704,709961	V873875874	K088055	0	LB - LAVANDERIA	LB - LAVA & SECA
14	05/12/2019	cel3	CL	1	3499	495,0899963	2744,709961	V110353	K0881508	1	CL - SMARTPHONE	CL - PREMIUM
84	23/12/2019	cel5	CL	1	3315	33,11000061	3298,830078	V87387518	H532544	1	CL - SMARTPHONE	CL - PREMIUM
74	27/11/2019	lavaseca210kg	LB	1	2695,449951	413,3800049	2571,060059	V873870871	N148400	1	LB - LAVANDERIA	LB - LAVA & SECA
33	05/01/2020	lavaseca110kg	LB	1	2699	251	2704,709961	V873875874	L203551	1	LB - LAVANDERIA	LB - LAVA & SECA
1D	08/12/2019	cel3	CL	1	4046,050049	762,3499756	3331,560059	V110306	H405543	0	CL - SMARTPHONE	CL - PREMIUM
48	29/11/2019	cel5	CL	1	3394,330078	421,6700134	3331,560059	V1113870	B325051	1	CL - SMARTPHONE	CL - PREMIUM
74	04/12/2019	lavaseca210kg	LB	1	2678	521,9899902	2580,300049	V8731504	H4815804	1	LB - LAVANDERIA	LB - LAVA & SECA
33	28/11/2019	lavaseca110kg	LB	1	2678,310059	310,4400024	2656,75	V000186	M8003381	0	LB - LAVANDERIA	LB - LAVA & SECA
14	01/01/2020	cel3	CL	1	3505,120117	454,0400085	2703,97998	V000186	L350043	0	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	3199	275,5299988	2703,820068	V000186	Z8028100	0	CL - SMARTPHONE	CL - PREMIUM
33	12/12/2019	lavaseca210kg	LB	1	2678,310059	527,5100098	2704,709961	V000186	H452545	0	LB - LAVANDERIA	LB - LAVA & SECA
87	28/11/2019	lavaseca110kg	LB	1	2677,080078	401,9700012	1918,579956	V11878763	M402045	1	LB - LAVANDERIA	LB - LAVA & SECA
48	30/12/2019	cel3	CL	1	3233,340088	354,1499939	3112,820068	V103565	W330583	1	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	3199	467,4599915	2703,820068	V000186	K880145	0	CL - SMARTPHONE	CL - PREMIUM
61	04/12/2019	lavaseca210kg	LB	1	2678,310059	400,269989	2702,310059	V1061087	X320541	1	LB - LAVANDERIA	LB - LAVA & SECA
61	28/11/2019	lavaseca110kg	LB	1	2678	422,2799988	2614,050049	V8731410	B020800	1	LB - LAVANDERIA	LB - LAVA & SECA
2	11/12/2019	cel3	CL	1	4039,75	483,3699951	3331,560059	V108787887	H328085	0	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	53,27000046	2703,820068	V000186	M201318	0	CL - SMARTPHONE	CL - PREMIUM
33	09/12/2019	lavaseca210kg	LB	1	2699	243,8800049	2704,709961	V10687387	K501450	1	LB - LAVANDERIA	LB - LAVA & SECA
33	18/12/2019	lavaseca110kg	LB	1	2965,370117	417,3699951	2704,709961	V000186	X381030	0	LB - LAVANDERIA	LB - LAVA & SECA
22	22/12/2019	cel3	CL	1	3331,72998	-374,5299988	3653,350098	V8731135	H520258	1	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	198,2100067	2703,820068	V000186	M8123058	0	CL - SMARTPHONE	CL - PREMIUM
33	05/12/2019	lavaseca210kg	LB	1	2679	253,2700043	2704,709961	V1048387	Y425532	0	LB - LAVANDERIA	LB - LAVA & SECA
87	29/11/2019	lavaseca110kg	LB	1	2652,439941	384,8999939	1918,579956	V111333	H455385	0	LB - LAVANDERIA	LB - LAVA & SECA
58	11/11/2019	cel3	CL	1	3613,47998	277,5499878	3331,560059	V8731651	H410543	0	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	198,2100067	2703,820068	V000186	M110028	0	CL - SMARTPHONE	CL - PREMIUM
25	29/11/2019	lavaseca210kg	LB	1	2678	338,8599854	2716,860107	V103101	H4558112	0	LB - LAVANDERIA	LB - LAVA & SECA
25	29/11/2019	lavaseca110kg	LB	1	2599	122,2600021	2716,72998	V106380	H452480	0	LB - LAVANDERIA	LB - LAVA & SECA
1	09/11/2019	cel3	CL	1	4397	1049,609985	3331,560059	V103416	O8081254	0	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	140,2400055	2703,820068	V000186	L885555	0	CL - SMARTPHONE	CL - PREMIUM
33	29/11/2019	lavaseca210kg	LB	1	2678,310059	320,5799866	2704,709961	V000186	N485433	0	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2678,310059	317,7999878	2658,689941	V8738787387	L030834	1	LB - LAVANDERIA	LB - LAVA & SECA
26	20/11/2019	cel3	CL	1	4150	740,3200073	3331,560059	V8731541	M105338	1	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	198,2100067	2703,820068	V000186	X803411	0	CL - SMARTPHONE	CL - PREMIUM
33	30/11/2019	lavaseca210kg	LB	1	2678,310059	90,06999969	2704,709961	V101116	I030253	1	LB - LAVANDERIA	LB - LAVA & SECA
33	29/11/2019	lavaseca110kg	LB	1	2678	304,7399902	2658,689941	V101513	Z830002	0	LB - LAVANDERIA	LB - LAVA & SECA
14	25/11/2019	cel3	CL	1	3199	500,7900085	2744,669922	V111114	B205340	0	CL - SMARTPHONE	CL - PREMIUM
14	24/12/2019	cel5	CL	1	2899	-33,70000076	2703,820068	V000186	H532338	0	CL - SMARTPHONE	CL - PREMIUM
